,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
213,Census Tract 602.15,0.6787,24439.0,64200.0,12,011,060215,Census Tract 602.15,0.0,2.0,2.0,18.170516832185825,1.0,1347.8026105109682,0.5276814808729703,0.0,0.18533201189296333,0.10059464816650149,0.012388503468780971,0.21407333994053518,0.6961823966065748
215,Census Tract 603.04,0.3713,45317.0,194500.0,12,011,060304,Census Tract 603.04,0.0,0.0,0.0,15.166485203865594,7.0,1573.2780710931472,0.4804176009479537,0.0,0.07703792176769185,0.25350851000298597,0.08032248432367871,0.12093162137951627,0.893595041322314
217,Census Tract 603.05,0.34,50043.0,105400.0,12,011,060305,Census Tract 603.05,1.0,14.0,18.0,14.338335695410088,12.0,3853.844122630854,0.4442135268845866,0.0,0.15159171298635674,0.2577059120768065,0.057604850934815564,0.15917129863567459,0.7510330578512396
218,Census Tract 603.06,0.3783,41071.0,110700.0,12,011,060306,Census Tract 603.06,0.0,14.0,19.0,13.493757531341384,4.0,1010.1672725092295,0.414966319374054,1.6061298163085842,0.2951096121416526,0.163575042158516,0.03147835862844295,0.07419898819561552,0.7353595255744997
219,Census Tract 604.01,0.4878,33403.0,175700.0,12,011,060401,Census Tract 604.01,0.0,0.0,9.0,14.458907277178994,6.0,3484.122329841513,0.4658707491195626,1.0148454692129063,0.0973909579764987,0.12865962955586538,0.07647878908583948,0.1998001998001998,0.8258510113468179
220,Census Tract 604.02,0.3653,38573.0,185100.0,12,011,060402,Census Tract 604.02,0.0,6.0,1.0,13.187154177302046,5.0,3591.364408852211,0.49453215661463795,0.0,0.07004279600570613,0.25449358059914406,0.04522111269614836,0.21925820256776035,0.8456295108259824
221,Census Tract 604.04,0.5037,37027.0,69600.0,12,011,060404,Census Tract 604.04,0.0,26.0,2.0,14.402975440046076,0.0,1592.654557733815,0.46641764767460675,0.0,0.11970802919708029,0.1343065693430657,0.0,0.17226277372262774,0.856815578465063
222,Census Tract 604.05,0.3603,33464.0,55000.0,12,011,060405,Census Tract 604.05,0.0,4.0,0.0,13.827697181986549,3.0,2035.8696734891694,0.4881145996473511,0.0,0.01649175412293853,0.2691154422788606,0.021739130434782608,0.22038980509745126,0.7112144102266125
223,Census Tract 605.01,0.5957,56013.0,255000.0,12,011,060501,Census Tract 605.01,0.0,2.0,45.0,16.9819518804796,27.0,2126.9137138649376,0.43055577101103776,0.0,0.22006569125111974,0.19334129590922663,0.013586145117945656,0.05434947624108092,0.9395256916996048
224,Census Tract 605.03,0.3725,91550.0,367400.0,12,011,060503,Census Tract 605.03,0.0,14.0,8.0,20.684319521017077,6.0,929.3656284064322,0.4011754393705662,4.204750416073545,0.44135146621334465,0.21461963450913726,0.004037399065023374,0.059286017849553764,0.9208066896212493
225,Census Tract 605.04,0.3822,102390.0,449800.0,12,011,060504,Census Tract 605.04,0.0,12.0,19.0,19.554680560524382,2.0,2379.4163194465755,0.48219326312357186,2.5629626585487,0.4338362068965517,0.12306034482758621,0.027155172413793102,0.043534482758620686,0.9381161007667032
226,Census Tract 605.05,0.3759,45795.0,181000.0,12,011,060505,Census Tract 605.05,1.0,10.0,16.0,18.379842400129885,4.0,6026.244131020789,0.40415843932136647,1.3639544942595192,0.2260583641594739,0.16461159062885328,0.02240032881216605,0.1504315659679408,0.8894454382826475
227,Census Tract 606.03,0.43,64985.0,374600.0,12,011,060603,Census Tract 606.03,0.0,0.0,28.0,21.728377542519677,6.0,2649.655749980342,0.47057943346260067,3.229053765677429,0.32197344957400437,0.2373687339013275,0.03942936397860115,0.11967505448781454,0.9284221525600836
228,Census Tract 606.05,0.3694,74310.0,204400.0,12,011,060605,Census Tract 606.05,2.0,20.0,19.0,19.18658150269793,5.0,656.7498146462121,0.4049735671769177,4.7425676556570435,0.3000919117647059,0.28630514705882354,0.038832720588235295,0.16268382352941177,0.9178852643419573
229,Census Tract 606.06,0.4429,45990.0,147500.0,12,011,060606,Census Tract 606.06,2.0,2.0,28.0,18.292851543724005,4.0,3323.453095083374,0.42394133204199697,3.5341736563877078,0.35411855273287146,0.2503849114703618,0.04561200923787529,0.17134445534838078,0.8417095370003957
230,Census Tract 606.07,0.3227,126394.0,382200.0,12,011,060607,Census Tract 606.07,0.0,0.0,0.0,17.836548991355368,3.0,1598.63928035052,0.368797806004417,2.5316131555839574,0.41114408176722717,0.12891526541378173,0.017804154302670624,0.025778372949447605,0.9789695057833859
231,Census Tract 606.08,0.4183,60913.0,310800.0,12,011,060608,Census Tract 606.08,0.0,0.0,51.0,20.534598299280386,10.0,8539.22104128491,0.43120125306800566,2.6234456009655425,0.3514825505116767,0.2227761742324849,0.03844135397533456,0.08750983993702441,0.9122465981671758
232,Census Tract 608.01,0.3449,81143.0,283300.0,12,011,060801,Census Tract 608.01,0.0,10.0,1.0,17.14615758424316,5.0,1765.135501819068,0.4325044813947499,4.689686969647724,0.26653821451509313,0.1708413615928067,0.02697495183044316,0.06165703275529865,0.9609507640067911
233,Census Tract 608.02,0.3698,56441.0,289900.0,12,011,060802,Census Tract 608.02,0.0,10.0,8.0,15.67973748572253,14.0,2024.5003918390626,0.4234642378935123,0.0,0.13,0.18805194805194805,0.015454545454545455,0.16601204503796804,0.8645369995956328
234,Census Tract 609,0.4182,90962.0,417700.0,12,011,060900,Census Tract 609,0.0,0.0,1.0,18.32914387688252,10.0,3636.1450295154773,0.4165631326240318,2.7505785923017454,0.2867476104365797,0.12038233014724878,0.02273314389046758,0.07658473479948254,0.9686038744154977
235,Census Tract 610.03,0.5306,163547.0,750000.0,12,011,061003,Census Tract 610.03,0.0,0.0,0.0,22.065591121254613,6.0,827.5150109198377,0.48060415376221904,5.004547910797959,0.4803299492385787,0.1313451776649746,0.038705583756345176,0.0532994923857868,0.8494208494208494
236,Census Tract 610.04,0.402,77772.0,271500.0,12,011,061004,Census Tract 610.04,7.0,8.0,144.0,20.76240661888798,10.0,1956.201079003018,0.4099237276624081,7.833270361147293,0.3110970597533987,0.2469174834018337,0.013910844135314574,0.07556117609864053,0.8706270627062707
238,Census Tract 701.04,0.3924,35341.0,173000.0,12,011,070104,Census Tract 701.04,1.0,10.0,30.0,21.080845771452424,21.0,2031.1813181979037,0.5334790470334732,3.091815786083541,0.06980161645848641,0.2766348273328435,0.04096252755326966,0.16642174871418075,0.9142572283150548
239,Census Tract 702.04,0.4407,48279.0,184600.0,12,011,070204,Census Tract 702.04,0.0,4.0,180.0,21.631710906149735,12.0,1220.6511543279921,0.4160182076385558,5.881623904085013,0.21193381246866122,0.42403476516797595,0.04278789904730069,0.27426334226251803,0.9234884965222044
240,Census Tract 702.05,0.4709,100991.0,190600.0,12,011,070205,Census Tract 702.05,0.0,0.0,17.0,25.677604295799778,8.0,5653.947213596629,0.4778989888720732,0.6062071735304869,0.26310060643756805,0.15938423262323123,0.015238687606904059,0.13079573934837094,0.9051948051948052
241,Census Tract 702.08,0.4939,116414.0,436300.0,12,011,070208,Census Tract 702.08,0.0,0.0,11.0,24.670610671553604,8.0,8050.177109298429,0.46827654158300575,7.6181925827592645,0.30960199658478915,0.21936161828451334,0.04190200972021542,0.053067122028109814,0.9380970576996561
242,Census Tract 702.09,0.3573,127663.0,444800.0,12,011,070209,Census Tract 702.09,0.0,0.0,52.0,24.257818157235867,8.0,1781.443452062088,0.48177892468778216,1.7539057008945969,0.41420118343195267,0.1071663379355687,0.013806706114398421,0.021477098400175323,0.92071468453378
243,Census Tract 702.10,0.4736,51587.0,154100.0,12,011,070210,Census Tract 702.10,0.0,2.0,47.0,21.694522930729562,3.0,2941.279448818902,0.5007740509379853,12.600016919483142,0.213894494090516,0.2225425194580571,0.03920438166618622,0.11098299221677717,0.762065637065637
244,Census Tract 702.11,0.4128,95139.0,347300.0,12,011,070211,Census Tract 702.11,0.0,2.0,35.0,23.17639353313525,4.0,1441.764606351675,0.408892693634687,4.744904889200117,0.3867296918767507,0.3550420168067227,0.010679271708683474,0.16696685878962536,0.8949032003160806
245,Census Tract 702.12,0.384,60864.0,181200.0,12,011,070212,Census Tract 702.12,0.0,0.0,8.0,22.47178259421993,7.0,1705.6851242294654,0.4102348749215826,4.480814379271049,0.33880208333333334,0.184375,0.03671875,0.13151041666666666,0.8368794326241135
246,Census Tract 702.13,0.4372,53026.0,185100.0,12,011,070213,Census Tract 702.13,0.0,0.0,4.0,22.79455654702573,1.0,1709.0624053697052,0.44545831226509014,5.0669452750667325,0.26391279403327594,0.18158347676419967,0.042455536431440045,0.1153184165232358,1.0
247,Census Tract 703.04,0.3787,99951.0,388200.0,12,011,070304,Census Tract 703.04,0.0,0.0,13.0,26.988085001682435,13.0,2961.919236483371,0.520456295813849,1.0101106074923096,0.29849377865094956,0.17524557956777997,0.05225933202357564,0.05447624048306642,0.9703484062268347
248,Census Tract 703.06,0.4201,132275.0,705500.0,12,011,070306,Census Tract 703.06,0.0,0.0,10.0,28.789522958956912,16.0,2445.42023773738,0.4168974154935419,4.3465097735634375,0.3093809980806142,0.18234165067178504,0.010436660268714011,0.011276391554702496,0.9671457905544147
249,Census Tract 703.10,0.3022,99202.0,287600.0,12,011,070310,Census Tract 703.10,0.0,2.0,26.0,28.11793737734114,2.0,3818.395079908861,0.6024033602678729,2.376778218482482,0.33930348258706466,0.06791044776119402,0.0472636815920398,0.05796019900497512,0.923728813559322
250,Census Tract 703.11,0.4157,102143.0,498600.0,12,011,070311,Census Tract 703.11,0.0,0.0,16.0,30.233682814509855,6.0,4911.693769732046,0.5226315122715884,2.8759712992122775,0.40166476252652195,0.1739840052227844,0.025950709972253957,0.08714846304774362,0.9229229229229229
251,Census Tract 703.12,0.4299,146025.0,490000.0,12,011,070312,Census Tract 703.12,3.0,12.0,75.0,30.986300041008178,16.0,4930.56815232681,0.4976530254996433,1.9078574006079143,0.40827285921625545,0.13149492017416545,0.01088534107402032,0.0602322206095791,0.7248251748251748
252,Census Tract 703.14,0.4369,126477.0,595600.0,12,011,070314,Census Tract 703.14,0.0,0.0,2.0,36.74755756563908,6.0,3437.113081392416,0.4754390975466466,2.77357137602433,0.3000911577028259,0.15806745670009115,0.026618049225159528,0.046255506607929514,0.9306930693069307
253,Census Tract 703.15,0.4583,126927.0,486900.0,12,011,070315,Census Tract 703.15,0.0,0.0,4.0,33.19072131089769,7.0,667.6913497872736,0.470740294027574,1.6822825231163185,0.34137728075338436,0.198744359427114,0.01608789484010202,0.04113363511119858,0.9560723514211886
254,Census Tract 703.16,0.4343,121081.0,507500.0,12,011,070316,Census Tract 703.16,0.0,0.0,33.0,30.741998085508996,7.0,1077.3760098746975,0.4404214254745879,5.418700345615347,0.30964846671652957,0.17913238593866865,0.021503365744203442,0.04102660172349194,0.8732798165137615
255,Census Tract 703.18,0.5391,144813.0,851400.0,12,011,070318,Census Tract 703.18,0.0,0.0,8.0,33.06062087730651,0.0,2018.3331879212183,0.5189447710866552,3.2801106206326187,0.48614756488772237,0.09303003791192768,0.015456401283172936,0.05599300087489064,0.9220837043633126
256,Census Tract 703.19,0.3346,140221.0,493800.0,12,011,070319,Census Tract 703.19,0.0,0.0,13.0,30.587338671962108,0.0,1604.4014098408095,0.4965742703461052,3.8468825659444152,0.40762812872467225,0.099880810488677,0.023837902264600714,0.013110846245530394,0.9788897576231431
257,Census Tract 703.20,0.3569,119669.0,469300.0,12,011,070320,Census Tract 703.20,0.0,0.0,5.0,31.821601572396514,3.0,2272.0530638646355,0.522056831024676,2.2260580350541646,0.423108123768687,0.10232935450225983,0.028856182639935102,0.05411982848534013,0.9732251521298174
258,Census Tract 703.21,0.391,72279.0,242500.0,12,011,070321,Census Tract 703.21,0.0,0.0,18.0,28.609788920361794,29.0,2077.184710710097,0.5446000542585664,6.196615976407058,0.38104032009849187,0.12188365650969529,0.013542628501077255,0.05909510618651893,0.8739554317548747
259,Census Tract 703.23,0.5055,66250.0,320200.0,12,011,070323,Census Tract 703.23,0.0,0.0,12.0,26.233619606236395,4.0,1979.6565347293174,0.44102812298626565,2.4194904284135723,0.13632286995515694,0.1961136023916293,0.023318385650224215,0.04275037369207773,0.9332003988035892
260,Census Tract 703.24,0.3825,45722.0,62700.0,12,011,070324,Census Tract 703.24,0.0,0.0,3.0,25.1952470647598,3.0,2534.672529861475,0.5803526294286177,2.215411670538688,0.1629442610215576,0.20100990483589046,0.026607108176344922,0.15556418722081958,0.8714205502526671
261,Census Tract 703.25,0.4692,82500.0,461500.0,12,011,070325,Census Tract 703.25,1.0,14.0,81.0,31.780577065482994,0.0,827.3615971194274,0.5393376521958249,0.0,0.4569903104607475,0.08048249950563575,0.0037571682815898755,0.026497923670160173,0.9577777777777777
262,Census Tract 703.26,0.3866,160417.0,536000.0,12,011,070326,Census Tract 703.26,0.0,0.0,29.0,33.125015988739776,1.0,1106.4845282654237,0.5038028521717355,10.039421707833462,0.3932397766711936,0.15180322921382225,0.034404708012675415,0.046627433227704844,0.9419388284085018
263,Census Tract 703.27,0.4403,55461.0,210000.0,12,011,070327,Census Tract 703.27,0.0,0.0,8.0,29.59664004741772,22.0,2197.3823353571693,0.5345212562527062,3.3667796405771364,0.3593029215786776,0.15769690756876814,0.018622928412779773,0.11385459533607682,0.8947144075021313
264,Census Tract 703.28,0.3569,61932.0,225000.0,12,011,070328,Census Tract 703.28,0.0,0.0,23.0,29.139467888796744,71.0,1385.8711850897255,0.5254866970669021,0.0,0.14405487804878048,0.17530487804878048,0.022865853658536585,0.0663109756097561,0.30931339225016996
265,Census Tract 606.09,0.3535,75250.0,275900.0,12,011,060609,Census Tract 606.09,0.0,0.0,9.0,19.97216768329561,5.0,2029.7185080441634,0.3877170694888136,2.398562797170454,0.38418552668343114,0.30231908354288906,0.02039675887119307,0.08046940486169321,0.8481505515898767
266,Census Tract 703.29,0.3592,176048.0,651400.0,12,011,070329,Census Tract 703.29,0.0,0.0,3.0,32.71501088981928,1.0,2137.611486447013,0.48903669058805566,6.865965482142213,0.39919852034525277,0.028668310727496916,0.029284833538840937,0.054870530209617754,1.0
267,Census Tract 703.30,0.3888,158030.0,631600.0,12,011,070330,Census Tract 703.30,0.0,0.0,46.0,35.771677692162484,0.0,2798.7738517423622,0.5244283020225569,5.5031826474844205,0.4438648782911078,0.10705414803775459,0.06706408345752608,0.01167411823149528,1.0
268,Census Tract 703.31,0.4296,142092.0,561000.0,12,011,070331,Census Tract 703.31,0.0,0.0,48.0,35.00527823727435,4.0,2342.863493688321,0.5679741186331629,3.7273929055524393,0.37894854336421474,0.08695166871302601,0.03125348811251256,0.05402388659448599,0.9885496183206107
269,Census Tract 704.01,0.3805,120368.0,356700.0,12,011,070401,Census Tract 704.01,0.0,10.0,36.0,28.269958414123938,8.0,2553.30346478707,0.4668234378779798,0.0,0.2934438583270535,0.13715146948003015,0.017935192162773173,0.08542865798242957,0.9907317073170732
270,Census Tract 704.02,0.3953,125766.0,418700.0,12,011,070402,Census Tract 704.02,0.0,6.0,17.0,27.351386117534734,8.0,1147.9172399035212,0.4411129421344554,5.727232137395415,0.29538216560509556,0.14118895966029724,0.0034501061571125266,0.05997876857749469,1.0
271,Census Tract 704.03,0.348,80114.0,330800.0,12,011,070403,Census Tract 704.03,0.0,6.0,45.0,26.422803245807096,12.0,3727.2530299940854,0.4876704144287005,2.5000659146220094,0.1913279132791328,0.2016260162601626,0.025654923215898826,0.06160794941282746,0.9702038682697334
272,Census Tract 704.04,0.3377,109681.0,426200.0,12,011,070404,Census Tract 704.04,0.0,4.0,18.0,25.741980709373202,4.0,1699.5937833808125,0.4704804734046492,2.739487549590851,0.17095115681233933,0.17737789203084833,0.09280205655526992,0.018508997429305913,0.9421553090332805
273,Census Tract 704.05,0.3693,118750.0,410400.0,12,011,070405,Census Tract 704.05,0.0,8.0,17.0,29.876940035817412,3.0,2998.754973258903,0.4245177324836404,8.073110324844373,0.3479672019132217,0.1284591732148958,0.027160915613255895,0.04599688742867024,0.9699948266942576
274,Census Tract 705.01,0.4037,104695.0,483200.0,12,011,070501,Census Tract 705.01,0.0,14.0,91.0,28.327815079991208,4.0,1754.6257666897889,0.4173264238454653,4.197985597035012,0.36122589531680444,0.1387741046831956,0.00946969696969697,0.02119593313803205,0.9878242456326098
275,Census Tract 705.03,0.5148,66667.0,377600.0,12,011,070503,Census Tract 705.03,0.0,0.0,9.0,26.695091857849867,3.0,5679.259419470868,0.4802383960094581,1.2902478583609296,0.2924054373522459,0.14169621749408984,0.02142434988179669,0.07520685579196218,0.8976018271792919
276,Census Tract 705.04,0.4999,32494.0,225000.0,12,011,070504,Census Tract 705.04,0.0,0.0,9.0,25.53290445717037,3.0,4493.414059614858,0.695996091551187,0.0,0.09043296089385475,0.22416201117318435,0.05900837988826815,0.2592527932960894,0.9901277584204413
277,Census Tract 706.01,0.4436,46674.0,227200.0,12,011,070601,Census Tract 706.01,0.0,0.0,13.0,22.971478069090374,12.0,4332.28268475785,0.5273483811045387,2.1757979577214765,0.20008084074373483,0.22514147130153597,0.024858528698464027,0.16954314720812183,0.8808262711864406
278,Census Tract 706.02,0.4346,75115.0,381700.0,12,011,070602,Census Tract 706.02,0.0,2.0,113.0,24.416033192931785,12.0,4045.0242631769293,0.4438820354672414,2.2252972063324146,0.31869454053241086,0.2654534516468642,0.014739058505038352,0.09767160568491079,0.9228743416102333
279,Census Tract 801.03,0.4589,70347.0,352700.0,12,011,080103,Census Tract 801.03,1.0,0.0,6.0,22.162778744592185,6.0,638.4014851199818,0.4819831514340586,5.273660186471467,0.39267399267399267,0.2945054945054945,0.008791208791208791,0.08791208791208792,0.8168449197860963
280,Census Tract 801.04,0.5812,52642.0,193500.0,12,011,080104,Census Tract 801.04,0.0,0.0,18.0,22.800331133059803,41.0,1879.8417969464335,0.5013233840001075,4.958038350802458,0.3018711018711019,0.15925155925155926,0.02286902286902287,0.1,0.8147622427253371
281,Census Tract 801.05,0.4654,44299.0,198700.0,12,011,080105,Census Tract 801.05,1.0,0.0,12.0,21.885506587139226,55.0,1007.9948433726871,0.4657579923569406,0.0,0.2827254735651682,0.14729997172745266,0.0240316652530393,0.16313259824710205,0.7344461305007587
282,Census Tract 802,0.4315,47222.0,237900.0,12,011,080200,Census Tract 802,15.0,6.0,141.0,19.802686551258876,27.0,426.6123070518756,0.4989065809173226,0.0,0.150749063670412,0.1694756554307116,0.012172284644194757,0.07414634146341463,0.6099518459069021
283,Census Tract 804.02,0.5549,50428.0,141400.0,12,011,080402,Census Tract 804.02,0.0,0.0,27.0,22.220458121298684,37.0,4617.214512828902,0.4350497463541644,2.8426481686131004,0.185002895193978,0.12130862767805443,0.041401273885350316,0.09959467284308049,0.712521055586749
284,Census Tract 804.03,0.4562,49004.0,220300.0,12,011,080403,Census Tract 804.03,0.0,14.0,25.0,22.271342190728923,121.0,4336.094891286347,0.46429978744044154,1.7093078974300513,0.15616045845272206,0.18401782871696912,0.02387774594078319,0.21202737940026076,0.8743545611015491
285,Census Tract 804.05,0.5325,42535.0,301300.0,12,011,080405,Census Tract 804.05,0.0,0.0,2.0,20.726251422848232,40.0,165.4965130837094,0.4428946697321764,2.228979371058173,0.20646606914212548,0.20486555697823303,0.04865556978233035,0.07586427656850192,0.8941273779983457
286,Census Tract 804.06,0.4306,67583.0,246400.0,12,011,080406,Census Tract 804.06,1.0,0.0,12.0,21.4394793397535,13.0,2639.78703846102,0.46558963958120925,3.1048762071869227,0.29112483745123535,0.2134265279583875,0.012678803641092327,0.11362158647594278,0.7867534456355283
287,Census Tract 901.02,0.5556,77639.0,768900.0,12,011,090102,Census Tract 901.02,5.0,0.0,56.0,20.170317833038638,755.0,1245.6463915824118,0.5287032162222886,1.2888988639727612,0.48553816974869607,0.2332859174964438,0.08440018966334756,0.10715979137031768,0.5509849362688297
289,Census Tract 901.03,0.4277,60236.0,374800.0,12,011,090103,Census Tract 901.03,2.0,2.0,11.0,27.575896985212818,1402.0,1105.4600927690492,0.5056302748791222,10.439176808573775,0.35626535626535627,0.1345208845208845,0.051597051597051594,0.1554054054054054,0.34748641304347827
290,Census Tract 901.04,0.4716,60203.0,380900.0,12,011,090104,Census Tract 901.04,4.0,0.0,13.0,26.55692047413777,215.0,2956.281385815508,0.5035696611976453,1.0004149559369733,0.4604651162790698,0.15780730897009967,0.014617940199335547,0.0893687707641196,0.41093639990612535
291,Census Tract 902,0.5153,87676.0,470400.0,12,011,090200,Census Tract 902,0.0,0.0,13.0,24.335998798728614,180.0,1835.8550088614254,0.47164774346259125,2.5850632232328548,0.34089264173703254,0.07864897466827503,0.05162846803377563,0.11621687332847071,0.7866800200300451
292,Census Tract 903.01,0.4347,40608.0,290600.0,12,011,090301,Census Tract 903.01,0.0,0.0,1.0,25.284470012556568,100.0,1425.0461166954567,0.48060018492184076,0.0,0.21244477172312223,0.15427098674521356,0.030191458026509573,0.1981531358214698,0.8392993145468393
293,Census Tract 903.03,0.4543,26509.0,217100.0,12,011,090303,Census Tract 903.03,0.0,0.0,4.0,24.196746247381494,66.0,1969.6945274995182,0.4882526174096004,0.0,0.21859039836567926,0.14504596527068436,0.008682328907048007,0.17969963749352666,0.8163751987281399
295,Census Tract 903.04,0.4063,55193.0,265300.0,12,011,090304,Census Tract 903.04,0.0,0.0,20.0,24.08720625515156,109.0,1719.6992884793833,0.5140472428283726,6.209752414373845,0.29559306141584624,0.2489451476793249,0.025785278949835913,0.11414213926776741,0.771540936717912
297,Census Tract 904.03,0.4618,41914.0,89400.0,12,011,090403,Census Tract 904.03,0.0,0.0,5.0,25.555251546861154,57.0,3615.4267759192394,0.5044808249651604,1.3254599738265658,0.12067156348373557,0.32948583420776495,0.029905561385099685,0.16352018588440315,0.8077354260089686
298,Census Tract 904.04,0.3815,49219.0,220700.0,12,011,090404,Census Tract 904.04,0.0,0.0,19.0,24.358886594014347,109.0,1660.920176833184,0.41750933085896086,1.8657047022030453,0.10977242302543508,0.28112449799196787,0.055109326193663544,0.12159750111557341,0.8916876574307305
299,Census Tract 905.02,0.4592,86070.0,305900.0,12,011,090502,Census Tract 905.02,0.0,0.0,18.0,23.37357831788022,24.0,8358.03897908895,0.4687759836424725,4.426841175102771,0.3453012375900993,0.1489188086495308,0.005439956480348157,0.0763641349054017,0.9119189094722125
300,Census Tract 905.03,0.5413,71250.0,411900.0,12,011,090503,Census Tract 905.03,0.0,0.0,25.0,23.936006467959615,8.0,1956.4087388824817,0.48376591160377624,3.324688719758769,0.4426543920214806,0.13387034906022247,0.02032988108937476,0.045875096376252894,0.9496157130657558
301,Census Tract 905.04,0.4776,44709.0,163800.0,12,011,090504,Census Tract 905.04,0.0,16.0,11.0,24.39965925997283,14.0,1707.1773938196318,0.48957522183344804,2.0207998581157973,0.2056400506970849,0.3105196451204056,0.02091254752851711,0.1094559585492228,0.8289256198347107
302,Census Tract 906.01,0.4244,70250.0,248100.0,12,011,090601,Census Tract 906.01,0.0,0.0,1.0,26.286597498095972,19.0,1445.0374230079885,0.5264416399610777,1.9425101137913685,0.1598264931598265,0.2215548882215549,0.032699366032699365,0.0727394060727394,0.9696969696969697
303,Census Tract 906.02,0.4417,70938.0,210100.0,12,011,090602,Census Tract 906.02,0.0,0.0,19.0,25.140546643618315,27.0,4486.455380919762,0.48219458021435757,3.3564079652459338,0.12287074148296594,0.28481963927855714,0.02592685370741483,0.08195281124497993,0.8665735242752358
304,Census Tract 907,0.3885,93582.0,304600.0,12,011,090700,Census Tract 907,0.0,0.0,17.0,26.59342922977682,40.0,350.1180992272354,0.4578251708326887,3.247210838134005,0.1593431483578709,0.20973952434881088,0.013250283125707814,0.05066303978238694,0.9029202841357538
305,Census Tract 908.01,0.3934,57604.0,250400.0,12,011,090801,Census Tract 908.01,0.0,10.0,23.0,25.318852473288022,12.0,2098.4105368305823,0.48542956382902236,1.8401758187934212,0.17920353982300885,0.15099557522123894,0.013550884955752213,0.13550884955752213,0.949085123309467
306,Census Tract 908.02,0.4443,46465.0,294800.0,12,011,090802,Census Tract 908.02,0.0,0.0,2.0,24.568766798805964,30.0,1875.218218506148,0.45073162477683565,3.5035957360686583,0.25169092027054724,0.16130354580856732,0.019471203115392497,0.08542922469341094,0.9459459459459459
307,Census Tract 909,0.4356,103385.0,349400.0,12,011,090900,Census Tract 909,0.0,0.0,9.0,25.50429219324726,42.0,2223.8585708770997,0.45276663971330966,2.9400342400224933,0.2779605263157895,0.15698099415204678,0.025950292397660817,0.011606140022463497,0.9603906673901248
308,Census Tract 910,0.4057,72692.0,352900.0,12,011,091000,Census Tract 910,0.0,0.0,34.0,26.277437213628932,64.0,1279.0559450632886,0.46753642723054206,2.5605260513763732,0.24165523548239598,0.16575217192501143,0.04000914494741655,0.06326483491110597,0.9180737961225766
309,Census Tract 911,0.5632,37250.0,211800.0,12,011,091100,Census Tract 911,0.0,22.0,10.0,26.664270283489856,26.0,1239.1814618449796,0.4980902272300591,1.6559642789885145,0.070053778658364,0.231106708180017,0.05420322671950184,0.2115521411296059,0.9067261241174285
310,Census Tract 912.01,0.3888,46765.0,253000.0,12,011,091201,Census Tract 912.01,0.0,0.0,16.0,26.945665565054046,63.0,7230.427294362357,0.5783000122021957,3.9274069295019283,0.11854928902380572,0.25547212014698834,0.05400223677903818,0.14086538461538461,0.958271968581247
311,Census Tract 912.02,0.3933,56464.0,254200.0,12,011,091202,Census Tract 912.02,0.0,0.0,10.0,27.684684425565237,24.0,2263.0851427210437,0.592143137373943,2.4500524127724805,0.11468270427208627,0.20530900041476566,0.03090004147656574,0.1422602882807604,0.9284267386900743
312,Census Tract 913,0.3248,75144.0,275500.0,12,011,091300,Census Tract 913,0.0,0.0,2.0,27.862823753100024,19.0,1886.143037670197,0.47681794831064983,3.0806812830949117,0.17770345596432552,0.2624303232998885,0.02987736900780379,0.12976588628762542,0.9703287890938251
313,Census Tract 914,0.3896,45943.0,222500.0,12,011,091400,Census Tract 914,0.0,18.0,5.0,28.534277734221956,21.0,5148.095524961637,0.47872466153376614,3.761634088395435,0.09185388965306435,0.22344490294971725,0.03499923582454532,0.1842951170978111,0.9378084896347483
314,Census Tract 915,0.328,50380.0,211400.0,12,011,091500,Census Tract 915,0.0,6.0,3.0,29.721145628001892,22.0,4216.366793280035,0.47118835705575385,4.325893208335151,0.10676849356094639,0.2418388739143456,0.03653788559448937,0.12279125486672657,0.9912280701754386
315,Census Tract 916.01,0.4689,35349.0,108700.0,12,011,091601,Census Tract 916.01,0.0,0.0,0.0,28.095894635439535,2.0,2949.093553994408,0.4776217739691394,0.0,0.16672360778954562,0.11786812435941237,0.023915271609156134,0.1868807652886915,0.6153544849197023
316,Census Tract 916.02,0.394,61850.0,96700.0,12,011,091602,Census Tract 916.02,0.0,0.0,0.0,27.41032441499506,4.0,1206.830764773069,0.5431537185000812,1.7733573696887412,0.19180275376240793,0.19116234390009607,0.011527377521613832,0.28803963198867655,0.7622641509433963
317,Census Tract 917.01,0.4463,54936.0,320500.0,12,011,091701,Census Tract 917.01,1.0,4.0,15.0,27.562362195441434,33.0,884.3491921218603,0.4709753167151828,4.15000113021093,0.15139353400222966,0.19866220735785953,0.04057971014492753,0.1146112600536193,0.9961563100576554
318,Census Tract 917.02,0.4643,45440.0,336300.0,12,011,091702,Census Tract 917.02,0.0,0.0,13.0,26.96849363832717,45.0,2362.169760735492,0.4687784359818639,3.5603924098118895,0.22599674532139952,0.27339300244100895,0.029088689991863304,0.05188284518828452,0.8836542400655469
