,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
101,Census Tract 137.01,0.5807,41693.0,194900.0,47,037,013701,Census Tract 137.01,0.0,0.0,9.0,3.2781916772951694,86.0,279.13790427251433,0.43278899778551155,0.0,0.1977304964539007,0.22836879432624113,0.08085106382978724,0.2390929965556831,0.9378947368421052
102,Census Tract 137.02,0.6412,33542.0,229700.0,47,037,013702,Census Tract 137.02,3.0,0.0,35.0,3.3441027435708723,57.0,240.89342074811083,0.37042138590809703,7.457378673980849,0.2626628075253256,0.3910998552821997,0.040882778581765554,0.2949101796407186,0.9444816053511705
103,Census Tract 138,0.3869,40571.0,169000.0,47,037,013800,Census Tract 138,0.0,0.0,0.0,2.776385518997235,15.0,510.80830689984464,0.4480466522771656,1.7267379933650282,0.0853714813105676,0.2542685740655284,0.046146746654360866,0.3234886940470697,0.943069306930693
104,Census Tract 139,0.4559,34741.0,224400.0,47,037,013900,Census Tract 139,0.0,2.0,8.0,2.0284132683432303,59.0,362.07799200944413,0.43222251328652,1.7221620083612954,0.0877906976744186,0.21511627906976744,0.027906976744186046,0.4575581395348837,0.818955042527339
105,Census Tract 142,0.472,24237.0,272000.0,47,037,014200,Census Tract 142,0.0,0.0,6.0,1.683782563958281,121.0,244.90301233590904,0.3850731965682359,4.1375938629630395,0.08832046332046332,0.2968146718146718,0.07722007722007722,0.5,0.8036739380022963
106,Census Tract 143,0.5193,40425.0,238500.0,47,037,014300,Census Tract 143,0.0,0.0,4.0,2.883444925947474,228.0,299.6373186109589,0.4049250090511434,5.331558728800132,0.16017316017316016,0.3562152133580705,0.022881880024737167,0.2191780821917808,0.7580110497237569
107,Census Tract 144,0.4426,45960.0,202300.0,47,037,014400,Census Tract 144,6.0,20.0,67.0,2.237026915311392,142.0,71.20046703650871,0.3769855020807963,0.0,0.38191803971271654,0.42585551330798477,0.023658639628221376,0.23877374784110536,0.9161205766710354
108,Census Tract 151,0.3445,62515.0,235100.0,47,037,015100,Census Tract 151,25.0,24.0,93.0,9.564953808172756,46.0,194.93532789991485,0.4414999957177587,11.659493748063884,0.3237867939538584,0.2346857597454256,0.03314770617873243,0.07546666666666667,0.9081687132941805
109,Census Tract 152,0.3625,56544.0,197600.0,47,037,015200,Census Tract 152,0.0,2.0,25.0,8.510449243496465,27.0,230.53452745082208,0.4467823815800444,9.51884060107665,0.24144710971293748,0.16044042469524183,0.0212347620920173,0.058985450255603616,0.8994586233565351
110,Census Tract 153,0.3645,74872.0,231800.0,47,037,015300,Census Tract 153,16.0,4.0,345.0,9.920456475765024,270.0,1252.4045520149316,0.4238335312010977,9.580308678062766,0.3191618584877012,0.25842696629213485,0.013209839052535682,0.06125268652133865,0.9178981937602627
111,Census Tract 154.01,0.3704,69597.0,240700.0,47,037,015401,Census Tract 154.01,0.0,0.0,14.0,17.276177636385555,6.0,4087.0311950804253,0.3985339490412865,10.941491327905249,0.2896586345381526,0.1495983935742972,0.01857429718875502,0.03999330655957162,0.9787928221859706
112,Census Tract 154.02,0.4027,68528.0,224500.0,47,037,015402,Census Tract 154.02,0.0,0.0,6.0,13.177360235415522,5.0,2370.0303340156215,0.44358015085559377,7.480028267523691,0.2397582269979852,0.18289679874636222,0.015894336243563914,0.13574966231427285,0.8960212201591512
113,Census Tract 154.04,0.3494,47930.0,175200.0,47,037,015404,Census Tract 154.04,0.0,0.0,11.0,15.688068187471288,4.0,1963.1633418649642,0.4129257506476211,1.032860846399794,0.16120996441281138,0.2679715302491103,0.016725978647686834,0.1171303074670571,0.8590078328981723
114,Census Tract 154.05,0.3432,62014.0,193400.0,47,037,015405,Census Tract 154.05,0.0,0.0,1.0,17.853341332027746,9.0,1428.4336731402016,0.3854373797285632,10.77767839721524,0.201980198019802,0.23542354235423543,0.041804180418041806,0.08778877887788779,0.938376753507014
115,Census Tract 155.01,0.3977,57813.0,264200.0,47,037,015501,Census Tract 155.01,0.0,0.0,43.0,12.677388605988783,12.0,1850.5345680392736,0.4046433663240885,10.177821253510155,0.34433513170422086,0.2856236115518883,0.008886067914947636,0.11345108695652174,0.9217980295566502
116,Census Tract 155.02,0.4035,46953.0,173000.0,47,037,015502,Census Tract 155.02,11.0,4.0,34.0,12.030736612131035,27.0,4033.3346432653634,0.4041579013314517,14.51096544538808,0.21673286991062563,0.24602780536246277,0.016137040714995034,0.1705561072492552,0.9784419402253797
117,Census Tract 156.09,0.3491,59877.0,216300.0,47,037,015609,Census Tract 156.09,0.0,0.0,3.0,14.771962476069247,14.0,1290.1967683161986,0.3678668664834004,13.102577594328814,0.39406982305117166,0.4959349593495935,0.042802486848397894,0.06481036965914547,0.8353258773621288
118,Census Tract 156.13,0.349,38214.0,163700.0,47,037,015613,Census Tract 156.13,0.0,0.0,25.0,12.796810604039548,8.0,430.0725533391688,0.39508608249605787,3.155354555526617,0.061629048086359176,0.2822374877330716,0.033366045142296366,0.32101372756071805,0.8857509627727856
119,Census Tract 156.14,0.4106,60670.0,201200.0,47,037,015614,Census Tract 156.14,0.0,0.0,5.0,14.61541430962583,2.0,2884.5310487662814,0.3786973321532153,0.0,0.21218961625282168,0.3165287183345874,0.08954100827689992,0.22949586155003762,0.9293113954905545
120,Census Tract 156.15,0.3903,46786.0,147700.0,47,037,015615,Census Tract 156.15,0.0,0.0,0.0,14.443220005144465,2.0,305.87092965200077,0.49196791668513623,0.40789680133197115,0.08391252754704187,0.17748770978131886,0.026953720969655873,0.30449591280653954,0.9491945477075588
121,Census Tract 156.17,0.4024,82440.0,190400.0,47,037,015617,Census Tract 156.17,0.0,0.0,6.0,17.746116187155817,5.0,418.4752828583624,0.3850275031346198,2.0206662956664836,0.2793103448275862,0.15095785440613027,0.00842911877394636,0.08732612055641421,0.9521008403361344
122,Census Tract 156.18,0.4404,53833.0,191700.0,47,037,015618,Census Tract 156.18,0.0,0.0,0.0,17.703383385057545,10.0,2090.2971694165367,0.3850094483677136,2.8066604852417996,0.1989886565532322,0.21894218942189422,0.008883422167555008,0.19956170387618136,0.9719260838663824
123,Census Tract 156.19,0.3601,74167.0,213000.0,47,037,015619,Census Tract 156.19,0.0,0.0,7.0,19.073773131149224,9.0,1369.405935656362,0.3960851841172576,1.587937407385995,0.2570435418953531,0.17105744603000367,0.003658982802780827,0.19360764144011755,0.9084810733109727
124,Census Tract 156.20,0.4113,52315.0,178200.0,47,037,015620,Census Tract 156.20,0.0,0.0,0.0,18.693580625941784,5.0,2596.5080379262145,0.4086981563380328,2.7772085485525153,0.20212765957446807,0.1449468085106383,0.016105200945626476,0.2559101654846336,0.9529163738580464
125,Census Tract 156.22,0.3253,87420.0,251700.0,47,037,015622,Census Tract 156.22,0.0,0.0,0.0,18.21292428095231,13.0,544.060474228106,0.3810588330819151,3.256088879365026,0.3428040361125863,0.20286776420605418,0.0029208709506107276,0.03677058353317346,0.9239949748743719
126,Census Tract 156.23,0.4154,46989.0,220100.0,47,037,015623,Census Tract 156.23,0.0,0.0,2.0,16.25876572030267,2.0,307.3244431118886,0.3739783887488761,1.4056405082038574,0.23700472555434388,0.20229007633587787,0.014540167211922937,0.19429298436932024,0.928984947896565
127,Census Tract 156.24,0.4581,62577.0,178200.0,47,037,015624,Census Tract 156.24,2.0,0.0,34.0,14.51945947049256,13.0,21095.847211114375,0.3764280066540865,14.672894424043827,0.3701012769704976,0.35865257595772787,0.018494055482166448,0.0640035312293092,0.9034593724859211
128,Census Tract 156.25,0.3249,59484.0,206600.0,47,037,015625,Census Tract 156.25,0.0,0.0,1.0,14.246380553660655,29.0,2695.5299183328657,0.4210582832782308,7.25313417400157,0.2724173201500171,0.2872485509717013,0.014660756904193658,0.028810092055915445,0.9715971966064183
129,Census Tract 156.26,0.3997,50283.0,203300.0,47,037,015626,Census Tract 156.26,0.0,0.0,9.0,16.22645721537141,6.0,634.4050020023752,0.39386841634709696,0.16363027752854795,0.17575098545602827,0.3362783743373658,0.07027320918852793,0.2740720449253527,0.9097157138394252
130,Census Tract 156.27,0.3446,60181.0,213600.0,47,037,015627,Census Tract 156.27,0.0,0.0,8.0,15.865513643712758,9.0,931.8819932855882,0.42381359990120315,1.2330179896525064,0.11724137931034483,0.1793103448275862,0.06637931034482758,0.15795689400649543,0.9559183673469388
131,Census Tract 156.28,0.3184,55978.0,163600.0,47,037,015628,Census Tract 156.28,0.0,2.0,11.0,17.09843817023836,1.0,552.2988576071575,0.41764509448528064,2.0220027151741995,0.11960784313725491,0.3928921568627451,0.05588235294117647,0.11197982345523329,0.8806282722513089
132,Census Tract 156.29,0.2899,52402.0,156900.0,47,037,015629,Census Tract 156.29,2.0,0.0,25.0,18.53826915779479,3.0,1176.57728432502,0.38080927737198844,3.250476423985062,0.16277985074626866,0.42786069651741293,0.01958955223880597,0.11346516007532957,0.8922604841459256
133,Census Tract 156.30,0.3911,54524.0,187200.0,47,037,015630,Census Tract 156.30,0.0,0.0,18.0,21.576359179537413,8.0,745.1457007184218,0.36286547742906583,2.809343538105573,0.2871139510117146,0.23556975505857294,0.03450479233226837,0.11565495207667732,0.9928707224334601
134,Census Tract 156.32,0.4429,45545.0,220600.0,47,037,015632,Census Tract 156.32,0.0,0.0,13.0,16.269090076600083,26.0,2021.5755173214986,0.3737843166916566,3.356684349301043,0.23257676902536717,0.28731642189586115,0.1116154873164219,0.2162883845126836,0.9254658385093167
135,Census Tract 156.33,0.4117,108883.0,318500.0,47,037,015633,Census Tract 156.33,0.0,0.0,4.0,18.48574683609361,13.0,1093.6566706655237,0.39410684545956154,3.979337437226428,0.39264455782312924,0.22108843537414966,0.015518707482993197,0.029549319727891158,0.9860064585575888
136,Census Tract 156.34,0.3364,77683.0,203800.0,47,037,015634,Census Tract 156.34,0.0,0.0,14.0,22.049611016510614,13.0,1968.2263076812073,0.38538568980097915,0.6124722591417769,0.13581244947453516,0.2276677445432498,0.03051738075990299,0.11873671424233222,0.900026518164943
137,Census Tract 156.35,0.2148,103891.0,226300.0,47,037,015635,Census Tract 156.35,0.0,0.0,15.0,23.067870560515548,4.0,161.8039255808854,0.39979618940211303,2.9607477293660565,0.2507146941109205,0.13350485991995426,0.08290451686678102,0.013150371640937679,0.9713774597495528
