,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
80,Census Tract 205,0.503,29757.0,325600.0,15,001,020500,Census Tract 205,0.0,0.0,236.0,372.7168539279052,66.0,1911.896112958054,0.3622550897953917,1.1470269947897278,0.11289487312273433,0.2858622475401347,0.05247712756775419,0.39869281045751637,0.7949773569370111
81,Census Tract 206,0.4075,65072.0,251600.0,15,001,020600,Census Tract 206,12.0,10.0,306.0,376.0953985560177,79.0,26.722603919623488,0.3430626300664445,0.3942318640030161,0.17121758543705992,0.16091361840975443,0.020607934054611025,0.12491361437456808,0.8828301036502929
82,Census Tract 207.01,0.5508,60164.0,361900.0,15,001,020701,Census Tract 207.01,0.0,2.0,63.0,374.3215289271057,23.0,6782.344794289634,0.35748652005542203,5.6355172448726085,0.24452554744525548,0.22455989695148132,0.028123658222413053,0.2009446114212108,0.8442698706099815
83,Census Tract 207.02,0.3079,91815.0,346200.0,15,001,020702,Census Tract 207.02,0.0,0.0,12.0,373.289512035335,16.0,2693.5395428917445,0.3649769828393547,1.5991986950926587,0.2768313458262351,0.16545996592844975,0.011499148211243612,0.04661107547573231,0.8760619690154923
84,Census Tract 208.01,0.407,94115.0,369700.0,15,001,020801,Census Tract 208.01,0.0,0.0,1.0,368.496385778676,8.0,6864.867839284509,0.356953000627917,1.6940629860002403,0.2858321303361518,0.15302124149309135,0.023922458238812127,0.07530941892175372,0.9560171044593769
85,Census Tract 208.02,0.4167,72569.0,363700.0,15,001,020802,Census Tract 208.02,0.0,0.0,7.0,369.21269623126926,26.0,1165.0591103459556,0.3428992400277397,3.488894153473057,0.28690807799442897,0.1690367981234423,0.02976103210672922,0.06309241706161138,0.875689591761677
86,Census Tract 209,0.4371,83476.0,394000.0,15,001,020900,Census Tract 209,0.0,0.0,9.0,373.8553586404615,17.0,1593.5099166138905,0.3724835081581988,0.854680013184337,0.2686348408710218,0.17922948073701842,0.016959798994974875,0.127047459050819,0.9158176943699732
87,Census Tract 210.03,0.4581,46536.0,211900.0,15,001,021003,Census Tract 210.03,0.0,0.0,1.0,391.4305892770879,57.0,12.515552866791332,0.38066593033570184,0.0,0.10928667563930014,0.16460296096904442,0.04562584118438762,0.2236877523553163,0.9222925457102672
88,Census Tract 210.11,0.4157,60299.0,259000.0,15,001,021011,Census Tract 210.11,3.0,0.0,52.0,375.3074531586618,156.0,10752.359787838363,0.37834329067827416,2.407146089493095,0.16724257083621286,0.16977654918221607,0.001151808339092375,0.17645703754895187,0.7402728650833754
89,Census Tract 210.13,0.3913,69022.0,339900.0,15,001,021013,Census Tract 210.13,0.0,2.0,72.0,383.0848232622183,27.0,68677.5705738161,0.33447367114095344,7.319756530920849,0.19605358435916004,0.138848660391021,0.027697320782041998,0.1835328255350018,0.8790243902439024
90,Census Tract 210.14,0.3387,67358.0,324800.0,15,001,021014,Census Tract 210.14,0.0,0.0,2.0,390.4325334182555,110.0,10057.521805151457,0.33672777175244767,8.034870184870933,0.12696397397238535,0.19853991429931758,0.03316933820028567,0.05554673861291858,0.8177536231884058
91,Census Tract 210.15,0.4306,81745.0,281300.0,15,001,021015,Census Tract 210.15,0.0,0.0,4.0,393.34085563770674,134.0,8944.852504778315,0.3535165710994192,0.0,0.2471883786316776,0.1253514526710403,0.01007497656982193,0.14761012183692596,0.8765679879578525
92,Census Tract 210.16,0.4363,50817.0,215600.0,15,001,021016,Census Tract 210.16,0.0,0.0,3.0,387.7816674729602,44.0,23765.4235915072,0.38064688275366504,1.696486414376473,0.15797648102950965,0.179720434879077,0.03949412025737741,0.21088888888888888,0.822308063737325
93,Census Tract 211.01,0.5685,27670.0,244300.0,15,001,021101,Census Tract 211.01,0.0,0.0,8.0,408.95925493921567,246.0,217.7762306298879,0.3956650592256192,5.268761360682486,0.25540865384615385,0.10606971153846154,0.0655048076923077,0.3128004807692308,0.8212461695607763
94,Census Tract 211.07,0.3979,26009.0,307300.0,15,001,021107,Census Tract 211.07,0.0,0.0,109.0,396.77823362461055,57.0,15187.409308598088,0.33860289023909934,15.316974475668287,0.22197475872308833,0.14996288047512993,0.06607275426874536,0.4228187919463087,0.7870090634441088
95,Census Tract 211.08,0.4461,46098.0,185100.0,15,001,021108,Census Tract 211.08,2.0,0.0,8.0,402.0980305029541,114.0,12744.993870590162,0.3679851048174847,5.428286515421401,0.15122637087955007,0.15810029682862053,0.05202312138728324,0.1675023503603886,0.8249830737982397
96,Census Tract 212.03,0.5485,27305.0,161000.0,15,001,021203,Census Tract 212.03,2.0,6.0,158.0,369.3544413194171,115.0,42157.82172211742,0.3780084520765769,0.0,0.10072154321896627,0.13046679428655575,0.05109704020026506,0.28556609365737995,0.7880231371214699
97,Census Tract 212.04,0.4011,52197.0,321400.0,15,001,021204,Census Tract 212.04,0.0,0.0,51.0,376.5849095706984,84.0,806.6306183777626,0.3627947590062362,2.3615261657435576,0.1311200536552649,0.12541918175720992,0.023474178403755867,0.07126050420168067,0.7997148966500356
98,Census Tract 213,0.5191,65282.0,475700.0,15,001,021300,Census Tract 213,0.0,0.0,108.0,340.92802326292974,214.0,1578.1409917812096,0.3541882072068224,1.1779284955829428,0.2138188608776844,0.17513672135520875,0.03801520608243297,0.11023305652290383,0.766817496229261
99,Census Tract 214.02,0.4208,65750.0,498800.0,15,001,021402,Census Tract 214.02,1.0,6.0,62.0,316.0633173983035,57.0,4017.5718289840465,0.36880477354242186,3.162339381569739,0.204638124362895,0.16972477064220184,0.005861365953109072,0.0758779800051269,0.8888888888888888
100,Census Tract 215.02,0.4238,74714.0,748300.0,15,001,021502,Census Tract 215.02,2.0,0.0,29.0,316.34504177014793,140.0,9336.49707386128,0.36066616957514996,2.1319861264598257,0.20498442367601247,0.14932502596053998,0.01806853582554517,0.10272973536153365,0.9004127966976264
101,Census Tract 215.04,0.4126,68125.0,405100.0,15,001,021504,Census Tract 215.04,0.0,8.0,251.0,294.5793204459692,57.0,3969.4510515305496,0.34678789932470094,0.0,0.09146848494927656,0.21786130051554964,0.04789622484616664,0.15602358887952822,0.9100169779286927
102,Census Tract 215.10,0.4537,81250.0,705300.0,15,001,021510,Census Tract 215.10,2.0,0.0,142.0,308.8584789175871,961.0,64516.27573959562,0.3641065810964648,1.1198784268657107,0.33359466875735005,0.07487259898079185,0.014504116032928263,0.14859681001413286,0.6375739644970414
