,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
328,Census Tract 180,0.5077,66625.0,907200.0,36,047,018000,Census Tract 180,0.0,0.0,9.0,11.146900012626727,7.0,19466.048358424305,0.40734534546839235,0.0,0.25992990654205606,0.16530373831775702,0.02832943925233645,0.09929906542056074,0.8787128712871287
331,Census Tract 181,0.483,114057.0,1127400.0,36,047,018100,Census Tract 181,0.0,16.0,31.0,10.227617654836372,46.0,27375.10743288996,0.38531806346498104,35.327882656880405,0.6718626155878468,0.32232496697490093,0.04597093791281374,0.04557498675145734,0.8897424310890194
334,Census Tract 182,0.4754,69450.0,871600.0,36,047,018200,Census Tract 182,0.0,0.0,3.0,10.6845039205928,3.0,20700.175737713966,0.3830902510514902,1.95103261349291,0.18386436714410992,0.18941829874305757,0.026892721426483485,0.1382636655948553,0.966870095902354
337,Census Tract 183,0.4358,137500.0,2000001.0,36,047,018300,Census Tract 183,0.0,10.0,93.0,3.5978190191356245,35.0,19417.695466532583,0.3881796407781977,40.383494786975625,0.6624108148704468,0.36838152459631995,0.022530980097634247,0.07753105005645465,0.8863463005339436
340,Census Tract 184,0.5088,62903.0,891600.0,36,047,018400,Census Tract 184,0.0,10.0,33.0,11.750041521633364,46.0,13143.52906094341,0.3773604294718667,6.545211101141917,0.2558239861949957,0.18809318377911993,0.06686798964624677,0.07316017316017316,0.9363636363636364
343,Census Tract 185.01,0.5424,36042.0,891600.0,36,047,018501,Census Tract 185.01,0.0,2.0,21.0,3.2258985022778233,14.0,37220.315907313336,0.4610514296745399,10.682278495259922,0.1539951573849879,0.24116222760290557,0.05665859564164649,0.2972579471002184,0.9724867724867725
346,Census Tract 186,0.4451,63942.0,1051700.0,36,047,018600,Census Tract 186,0.0,0.0,7.0,10.322479316969725,1.0,19970.157271764303,0.39953856300697665,2.906148389109686,0.21019955654101996,0.2031042128603104,0.040354767184035474,0.11618625277161862,0.9700520833333334
349,Census Tract 187,0.5859,89375.0,2000001.0,36,047,018700,Census Tract 187,0.0,8.0,18.0,3.4969881478935587,28.0,17032.085293524393,0.39333659157189116,30.93889656378069,0.4708704592186429,0.23098012337217272,0.02810143934201508,0.13159698423577793,0.9809885931558935
352,Census Tract 188,0.4764,66793.0,1113100.0,36,047,018800,Census Tract 188,0.0,12.0,68.0,11.867671913684305,53.0,19582.696554802737,0.3888222786490234,1.4037043642531635,0.19208261617900171,0.24888123924268502,0.027194492254733218,0.10602409638554217,0.9343434343434344
355,Census Tract 190,0.5019,51853.0,924400.0,36,047,019000,Census Tract 190,0.0,0.0,28.0,9.730548891026169,11.0,21361.148193741174,0.41642943681271144,10.110984292488942,0.24103015628439356,0.2469733656174334,0.04974686330618534,0.128612397970439,0.9599745870393901
358,Census Tract 191,0.412,118750.0,1177800.0,36,047,019100,Census Tract 191,0.0,8.0,109.0,3.952594164980792,61.0,11692.80534818574,0.38818529652338907,39.04137573358906,0.5043859649122807,0.4001349527665317,0.03407557354925776,0.16106922549691569,0.8139700641482538
360,Census Tract 192,0.4876,44564.0,873400.0,36,047,019200,Census Tract 192,0.0,8.0,4.0,8.907632362259655,2.0,14327.862031599378,0.4098691078380609,5.826394518152684,0.10824742268041238,0.22164948453608246,0.02687776141384389,0.23653136531365312,0.8722084367245657
363,Census Tract 193,0.4529,65398.0,554100.0,36,047,019300,Census Tract 193,1.0,16.0,68.0,11.241289160865,146.0,34986.685552297386,0.36577091588726723,13.171017260154736,0.31856677524429966,0.2744299674267101,0.038436482084690554,0.1900681168973852,0.9518117295480015
366,Census Tract 194,0.445,62798.0,665200.0,36,047,019400,Census Tract 194,0.0,12.0,0.0,17.2810518900377,8.0,11341.245828161334,0.4403474487420409,0.8222251704857741,0.13795093795093796,0.19682539682539682,0.04242424242424243,0.2808436867957238,0.8879032258064516
370,Census Tract 195,0.4522,89013.0,632400.0,36,047,019500,Census Tract 195,0.0,4.0,7.0,15.71903691212951,15.0,14246.132958678307,0.3687790832197856,29.25535424513852,0.6246803069053708,0.3203324808184143,0.039322250639386186,0.15217391304347827,0.8737713398861873
373,Census Tract 196,0.4475,52396.0,1070800.0,36,047,019600,Census Tract 196,0.0,6.0,15.0,9.450238137361852,0.0,22532.9230716204,0.39529277247767025,3.8806980909719497,0.1514865502595564,0.17484662576687116,0.020292590844738084,0.258736237434179,0.970467032967033
376,Census Tract 31.02,0.4696,43333.0,233200.0,36,055,003102,Census Tract 31.02,0.0,4.0,18.0,3.3038831980115955,13.0,15125.16096292627,0.4877884393854195,6.23773140595438,0.6338028169014085,0.5415250121418164,0.1515298688683827,0.10976202039825157,0.8760655737704918
384,Census Tract 34,0.5009,63589.0,141500.0,36,055,003400,Census Tract 34,0.0,18.0,53.0,7.807559783615796,10.0,847.1191521191935,0.38638823781813786,8.68135862077197,0.3136874757658007,0.43737882900348973,0.0407134548274525,0.1904018728053063,0.9672862453531599
391,Census Tract 37,0.3256,69653.0,163900.0,36,055,003700,Census Tract 37,1.0,26.0,221.0,2.853735873705428,18.0,17877.222682264975,0.4132332864237216,17.35291494260954,0.4387617765814266,0.5111036339165546,0.02456258411843876,0.10466358134567462,0.899746192893401
398,Census Tract 39,0.669,17910.0,54100.0,36,055,003900,Census Tract 39,0.0,26.0,121.0,3.4358723419741435,25.0,10616.883806066618,0.47886267964218326,0.0,0.028846153846153848,0.24098557692307693,0.09014423076923077,0.4891826923076923,0.7880133185349611
406,Census Tract 56,0.4768,22722.0,53100.0,36,055,005600,Census Tract 56,0.0,2.0,2.0,17.922802104471042,0.0,16865.435969195078,0.46285775918207867,0.0,0.08413251961639058,0.2576285963382738,0.08979947689625109,0.515693112467306,0.8787584869059166
411,Census Tract 57,0.3726,43616.0,55300.0,36,055,005700,Census Tract 57,0.0,6.0,59.0,8.993237625593416,37.0,6520.668358524929,0.4716356689579429,2.2996858733509273,0.050824175824175824,0.19848901098901098,0.05631868131868132,0.29791666666666666,0.6952506596306068
416,Census Tract 60,0.3819,48160.0,105700.0,36,055,006000,Census Tract 60,0.0,6.0,3.0,18.4414461899652,0.0,9504.085055773812,0.3903510563301944,2.4192527574481093,0.27050720100187853,0.3428303068252974,0.046963055729492796,0.2097683155917345,0.9543773119605425
422,Census Tract 66,0.3529,36296.0,53800.0,36,055,006600,Census Tract 66,0.0,8.0,67.0,8.637353986048186,17.0,12783.708289086866,0.447025322033133,0.0,0.1686194600101885,0.2995415180845644,0.051451859398879266,0.27457972491085075,0.8577194752774975
426,Census Tract 67,0.4458,48333.0,84200.0,36,055,006700,Census Tract 67,0.0,8.0,194.0,2.621792522509706,108.0,18166.636849930976,0.44003640705615604,0.7404020404299597,0.13509977101733725,0.1920183186130193,0.03958128884527314,0.2649656526005888,0.874675885911841
432,Census Tract 68,0.4563,60438.0,74500.0,36,055,006800,Census Tract 68,9.0,20.0,229.0,4.287645101984254,73.0,15554.358911816224,0.38393674478625667,3.70345760463485,0.17343173431734318,0.19335793357933578,0.03985239852398524,0.15350553505535056,0.9002233804914371
441,Census Tract 71,0.5079,41020.0,86500.0,36,055,007100,Census Tract 71,0.0,4.0,100.0,3.2491707579761857,78.0,19800.265245978404,0.3951380711669062,0.7136480171203058,0.11369904995403003,0.3150475022984983,0.06159975482684646,0.34204860043063673,0.9579263711495116
